#{"t_start": 1769525024.005136, "env_id": "None"}
r,l,t
-696620.192051,35712,135980.63888
-4046721.854196,34560,136056.823312
-2685938.577421,34560,136132.351078
-716008.26398,34560,136208.000119
-3676687.257845,35712,136286.411753
-1073951.665144,34560,136362.718163
-2729105.875351,35712,136441.350269
-1473853.763873,35712,136520.247729
-2268995.140885,35712,136598.6693
-2673651.920905,35712,136677.587653
-4092743.9491,35712,136756.683916
-2053512.922699,35712,136835.032568
-2571873.931048,35712,136913.863145
-647596.445113,34560,136989.817105
-879136.632319,35712,137068.49278
-3005484.819656,35712,137147.600355
-632449.834463,34560,137223.675567
-831408.839367,34560,137299.987125
-1659870.932878,35712,137379.085149
-1868935.27215,35712,137458.236601
-2068680.819865,35712,137536.786903
-648833.720047,34560,137612.849611
-1957645.932082,34560,137689.242321
-3125590.601348,34560,137765.200871
-756106.854223,35712,137844.195737
-911806.735081,34560,137919.686033
-1728269.390959,35712,138095.21298
-1004637.074021,35712,138173.852621
-2175949.770016,35712,138253.368989
-5311921.875457,35712,138333.34857
-2502400.237034,35712,138412.870054
-2112917.49298,35712,138491.217251
-1071976.564978,35712,138569.990422
-709891.034586,34560,138646.093191
-1520517.48257,35712,138725.176465
-1017184.530594,35712,138804.050346
-2974782.828393,34560,138880.582834
-938654.361275,34560,138956.146564
-4170873.534426,35712,139034.233691
-987941.640447,35712,139113.375283
-4993796.481459,35712,139193.807916
-691067.731677,34560,139270.116478
-988109.287568,34560,139346.191146
-1248118.493471,34560,139422.963159
-668467.887328,35712,139501.396677
-622029.679951,34560,139578.040133
-2824323.390995,35712,139656.542311
-2162098.024864,35712,139734.505619
-2362877.452159,35712,139812.720947
-546277.674205,35712,139891.030847
-825476.209585,35712,139969.427115
-2813785.230389,35712,140048.307336
-1186378.266682,35712,140127.637007
-627595.347773,34560,140203.821308
-1295020.258109,35712,140281.843967
-908930.871496,35712,140359.904042
-1461029.242236,34560,140437.380251
-1728622.627551,34560,140516.415969
-1620728.188715,35712,140598.226132
-1262079.879268,35712,140679.126364
-3425012.885543,35712,140760.28145
-796980.416764,34560,140837.549497
-2407500.771886,34560,140915.998
-3814047.960153,34560,140992.266926
-568306.856834,35712,141070.793162
-1735179.735318,34560,141148.629346
-2043545.708302,35712,141230.519317
-1914127.699314,35712,141309.530622
-1675021.397892,35712,141388.984001
-2354027.209317,35712,141468.970586
-3039726.550984,35712,141550.509606
-508353.966257,35712,141631.646247
-2340560.925248,35712,141712.671946
-3269236.709496,34560,141790.810971
-2220363.808666,35712,141871.591762
-1493891.834879,35712,141951.226451
-1713456.934824,34560,142028.374437
-6750040.990382,34560,142105.291169
-1065674.054902,35712,142184.801533
-1376141.235108,35712,142265.698493
-1295968.385429,35712,142346.969594
-1093514.236293,34560,142424.417184
-1532549.083529,34560,142501.683596
-1954028.410807,34560,142580.151797
-1647554.222702,35712,142659.261455
-668183.147073,34560,142736.296104
-3934646.570641,35712,142817.325084
-1300004.857828,35712,142895.699222
-2373878.441052,35712,142975.274613
-1903229.946948,35712,143056.892304
-1866517.73383,35712,143136.167584
-820718.053,35712,143217.54493
-1711734.735356,35712,143298.956568
-1458668.562649,34560,143375.768181
-1527044.416194,35712,143454.945671
-720375.968042,35712,143536.336007
-1858842.830217,34560,143613.84217
-1717538.058869,34560,143692.147
-5113534.915879,35712,143771.329725
-781437.05871,35712,143850.794308
-2564912.610177,35712,143932.011387
-1192191.843289,34560,144010.711769
-1948247.123095,34560,144088.84932
-4103362.579615,34560,144164.975158
-1981561.382532,35712,144243.116522
-750609.704198,34560,144318.484681
-758420.064305,35712,144397.306776
-2394719.08763,35712,144479.415278
-1031026.323386,35712,144562.886203
-804894.227747,35712,144643.219852
-5734085.622664,35712,144724.528599
-3244560.679254,35712,144802.73426
-4033002.534796,35712,144884.855617
-2180517.469831,34560,144963.69958
-2259856.120894,35712,145043.802994
-1129308.47856,35712,145123.286315
-925705.818554,34560,145200.612577
-1789817.254648,34560,145276.524457
-1302742.534363,35712,145356.631377
-743502.035977,35712,145434.786902
-1994909.919914,35712,145513.79154
-3605107.327621,34560,145590.599106
-712744.360886,34560,145667.68874
-1421473.380755,34560,145744.075453
-7610495.443498,35712,145823.819928
-2426700.355201,34560,145901.083662
-960900.892196,35712,145980.057511
-1177397.062846,35712,146059.279663
-2036594.107815,35712,146138.575214
-2786515.516763,35712,146218.304605
-1244750.187636,35712,146296.474718
-1206121.815473,35712,146374.82958
-1830775.667122,35712,146453.256368
-2928220.675856,34560,146529.791378
-3445373.255177,35712,146608.491458
-2026158.562513,35712,146690.118909
-833537.015781,34560,146766.399745
-1103143.702131,34560,146842.377336
-2048128.022489,35712,146921.424655
-1877691.893246,35712,146999.943447
-850578.547654,35712,147081.817933
-507266.754538,34560,147160.716269
-734275.85436,34560,147237.642533
-3597963.914646,34560,147314.121393
-509646.574841,35712,147392.29831
-5689059.875009,34560,147470.002672
-660420.019696,35712,147549.733067
-3140194.929424,35712,147628.608253
-3640456.931507,35712,147708.95669
-3184605.236309,35712,147789.016036
-2491501.689602,35712,147869.546731
-2326122.726467,35712,147948.295408
-2119565.298175,35712,148028.433997
-2324506.168758,34560,148104.419595
-833363.858524,35712,148183.989891
-17088703.950394,35712,148263.173273
-2301663.786389,34560,154710.706261
-1191479.450865,34560,154787.837735
-853415.149979,35712,154869.062425
-1545107.039318,35712,154950.641522
-561580.333011,35712,155028.771836
-2047213.16008,34560,155108.046046
-1987832.794269,34560,155185.55351
-2629267.263881,34560,155263.703405
-1226724.74083,35712,155342.43336
-2160226.25977,34560,155420.02195
-2744692.993372,35712,155498.828992
-2086791.111469,35712,155578.948949
-3677653.037992,35712,155658.283432
-2023726.095932,35712,155740.076974
-1556403.643155,35712,155821.237057
-1500272.566017,35712,155902.430921
-4225308.816327,35712,155980.845926
-3676172.352465,34560,156057.21727
-3741988.659629,35712,156135.903203
-2844286.899064,35712,156215.194392
-1395553.463611,34560,156292.117855
-3241503.591594,34560,156369.540872
-1267786.19023,35712,156449.534502
-1637856.180926,35712,156528.2405
-1017318.399468,35712,156608.920958
-1182728.173964,34560,156687.103958
-2103267.618091,34560,156765.241416
-1460380.606408,34560,156843.176559
-868424.080636,35712,156922.432097
-2400846.183803,34560,157001.627899
-2751591.912912,35712,157081.725921
-2519299.785329,35712,157160.090241
-2610778.191507,35712,157238.923501
-2426031.70757,35712,157317.432153
-2106924.863206,35712,157399.005311
-1500280.409036,35712,157478.840091
-4100787.313373,35712,157558.359181
-1280642.805171,34560,157635.535021
-669898.264061,35712,157714.374206
-1476370.223208,35712,157793.59399
-2840058.413952,34560,157870.371807
-1464610.762992,34560,157948.779871
-2558172.382116,35712,158029.217125
-1327763.655598,35712,158109.044425
-1258513.808894,35712,158188.469983
-1029990.472633,34560,158266.128106
-3265996.876839,34560,158343.180846
-3350544.884337,34560,158419.179206
-2383555.107109,35712,158499.899909
-1172731.228521,34560,158578.459759
-1687052.01342,35712,158660.453203
-1694048.115281,35712,158740.076608
-1036033.845852,35712,158820.383991
-2338378.403489,35712,158902.035032
-1807505.783664,35712,158983.407727
-1627708.554687,35712,159064.314085
-8869517.528974,35712,159142.566199
-558881.840888,34560,159219.873504
-1904610.011288,35712,159299.527927
-2264321.443108,35712,159381.390065
-1203790.775371,34560,159459.143713
-975496.90101,34560,159537.531352
-969160.350871,35712,159618.359159
-680347.084198,35712,159698.366339
-3671965.242003,35712,159777.689737
-1810097.875827,34560,159855.550002
-841233.108393,34560,159933.338372
-2154480.432455,34560,160011.704613
-640083.606065,35712,160093.119484
-1131794.8782,34560,160171.448363
-2635264.51198,35712,160252.85269
-1992260.932043,35712,160332.224687
-2034169.286887,35712,160410.938962
-1032482.952933,35712,160492.557939
-609009.077331,35712,160574.122903
-3718630.386943,35712,160656.012479
-2429891.720111,35712,160736.441988
-907544.061482,34560,160813.900716
-2471936.556969,35712,160894.531126
-651139.841884,35712,160973.93679
-788337.185943,34560,161051.526988
-1265468.210987,34560,161129.027853
-1123124.642213,35712,161208.744955
-2527120.573785,35712,161288.380204
-4086953.323691,35712,161368.123203
-1979927.228401,34560,161445.782793
-3373554.703127,34560,161523.806206
-1298924.99831,34560,161600.732019
-664711.768977,35712,161679.650948
-937823.907839,34560,161757.412267
-1032356.380002,35712,161838.021533
-2563425.470703,35712,161919.221989
-1174578.441489,35712,162000.465983
-1300455.541687,35712,162080.512105
-970839.499067,35712,162161.746889
-1818988.934165,35712,162241.050924
-1277867.298473,35712,162322.629275
-854519.141482,34560,162401.265587
-1488242.952233,35712,162484.630402
-1596398.326027,35712,162565.088129
-797964.497024,34560,162643.136552
-3723567.377899,34560,162721.546138
-2529646.171073,35712,162802.322694
-1062307.248431,35712,162883.0824
-2257662.500507,35712,162962.031291
-1195123.260041,34560,163040.898083
-1880002.449952,34560,163116.972802
-1430984.074322,34560,163194.898803
-1550877.524434,35712,163273.862589
-794575.494997,34560,163350.522062
-4115881.485121,35712,163430.191615
-1343414.68748,35712,163509.164988
-597543.553523,35712,163588.436421
-1558679.492945,35712,163667.877657
-1020205.871015,35712,163748.340961
-1580607.382403,35712,163829.243827
-1385403.67834,35712,163910.483738
-765508.596476,34560,163986.350793
-2759881.73149,35712,164065.820432
-964849.547558,35712,164146.386957
-899462.162821,34560,164224.166451
-1720175.273532,34560,164299.92443
-2814267.170048,35712,164378.435244
-1879002.068708,35712,164458.753687
-1905840.354865,35712,164539.220701
-1056561.205005,34560,164615.239741
-2076142.910608,34560,164694.543097
-1748385.846666,34560,164772.347286
-1265475.334779,35712,164851.830064
-1212689.984763,34560,164929.173613
-1801214.781197,35712,165008.278107
-1815361.663828,35712,165087.324157
-2236692.081372,35712,165166.183438
-4370776.553599,35712,165246.002423
-2350872.014432,35712,165325.621934
-584778.507935,35712,165404.259668
-1564119.964096,35712,165485.403916
-2653437.36621,34560,165561.90875
-1030281.955232,35712,165640.851666
-525428.353656,35712,165719.977517
-1411339.104494,34560,165796.720547
-4387610.929574,34560,165874.498352
-3498484.732734,35712,165953.466794
-972141.778983,35712,166034.515053
-1779106.19274,35712,166112.917074
-824112.245582,34560,166188.816022
-2633387.157909,34560,166266.978086
-800408.611264,34560,166344.507142
-1389940.775352,35712,166425.584358
-6759841.422866,34560,166504.751841
-995029.204261,35712,166583.311238
-3075724.794503,35712,166661.823866
-1592318.130212,35712,166740.341157
-1674051.122545,35712,166819.165736
-928395.092426,35712,166897.225098
-545387.983159,35712,166975.501581
-1785842.302131,35712,167053.709331
-1048148.038403,34560,167129.287296
-1025045.09839,35712,167208.015735
-894173.444359,35712,167286.449085
-1000995.685329,34560,167361.973938
-1963213.813392,34560,167439.40194
-2704396.370309,35712,167518.200995
-763031.336482,35712,167596.464278
-3078035.97309,35712,167675.0313
-2270414.892456,34560,167751.086002
-2092973.732192,34560,167827.186133
-1967720.690067,34560,167903.512074
-278518.045679,35712,167982.042181
-571277.421716,34560,168058.25475
-2054610.544969,35712,168137.364346
-1295346.904358,35712,168215.725981
-1608392.093662,35712,168294.082234
-2225201.093445,35712,168372.720901
-5560059.984815,35712,168451.704281
-243788.840341,35712,168530.045101
-1848639.736456,35712,168608.315112
-1178755.619415,34560,168684.245944
-3038172.455827,35712,168763.536546
-4245122.187004,35712,168843.466839
-547863.596982,34560,168919.376116
-1161432.842496,34560,168996.059776
-2744790.031054,35712,169076.083907
-2148341.383417,35712,169156.187426
-2209050.072863,35712,169237.172619
-3234008.251935,34560,169316.224882
-760649.443848,34560,169393.699287
-1725957.09158,34560,169470.940449
-702514.326042,35712,169552.676052
-2752751.57478,34560,169635.919192
-1550313.851837,35712,169719.101785
-2815975.670317,35712,169799.53484
-1043150.608929,35712,169889.568728
-2919779.643952,35712,169973.58642
-1387626.80897,35712,170065.270763
-2341255.680261,35712,170146.112767
-2033516.117319,35712,170225.701551
-1061666.085313,34560,170309.421947
-1093230.85495,35712,170389.569679
-681905.759982,35712,170468.373297
-749811.841133,34560,170544.867245
-672678.96466,34560,170620.797621
-2010817.33811,35712,170702.966193
-1099745.844595,35712,170794.602931
-1323344.086769,35712,170878.771516
-2066440.068512,34560,170955.867373
-1978050.970367,34560,171032.89427
-4949970.999,34560,171122.470994
-3516236.353611,35712,171216.812212
-747285.943033,34560,171298.013354
-3426112.599059,35712,171381.669058
-2296953.511204,35712,171475.282472
-2064419.453962,35712,171569.300563
-3841289.88268,35712,171657.775295
-2536543.542683,35712,171736.995332
-553289.948613,35712,171816.581239
-1161549.427446,35712,171907.360936
-747450.21445,34560,171997.710805
-3848152.206932,35712,172080.285683
-717660.265512,35712,172159.929096
-1539239.321289,34560,172238.643826
-1667201.917017,34560,172326.274585
-812860.67038,35712,172407.56243
-1967174.478587,35712,172487.583064
-1293187.961296,35712,172569.912454
-3424471.183063,34560,172656.822575
-1187732.358186,34560,172745.241894
-1422792.50993,34560,172834.885863
-825218.99669,35712,172917.362242
-2261005.019885,34560,172993.901141
-5170931.830138,35712,173073.708037
-873553.156813,35712,173152.384935
-816989.583586,35712,173231.940652
-1073185.984873,35712,173313.668509
-947696.249702,35712,173392.323148
-1237750.796306,35712,173471.058232
-937610.828292,35712,173557.546501
-4445167.711832,34560,173645.286696
-2000342.45133,35712,173738.005168
-1681554.764176,35712,173831.425064
-1854549.632466,34560,173921.408216
-816111.286037,34560,174000.38347
-2572928.703588,35712,174080.72712
-878168.452072,35712,174168.231986
-687748.691351,35712,174260.325914
-4186386.231824,34560,174341.003066
-1616470.808359,34560,174417.008789
-828188.28541,34560,174492.872065
-2642462.238377,35712,174572.275538
-1153115.979343,34560,174649.253286
-1959852.064401,35712,174728.520168
-1567799.541736,35712,174807.696753
-1897809.150176,35712,174886.667467
-2116418.433633,35712,174965.793697
-2112789.256303,35712,175044.902652
-1579822.197026,35712,175123.832288
-2427085.417116,35712,175203.448604
-602199.445129,34560,175282.472846
-896240.670087,35712,175362.613346
-2399797.062847,35712,175441.732042
-506076.037378,34560,175519.015855
-769877.309916,34560,175595.377113
-1938908.13059,35712,175675.102556
-2015198.387738,35712,175754.205742
-1832905.374209,35712,175832.382448
-760060.42499,34560,175908.077443
-1857196.398003,34560,175984.031979
-3680274.377882,34560,176061.613752
-712253.693756,35712,176141.420756
-1736882.66329,34560,176217.142473
-1649179.296845,35712,176295.159718
-1007343.310734,35712,176373.992515
-2055390.579783,35712,176454.257022
-6175544.830214,35712,176532.326317
-1958746.465083,35712,176612.487533
-1799898.576938,35712,176690.457985
-972791.812328,35712,176769.863326
-674800.530429,34560,176846.468496
-1393811.036432,35712,176927.919714
-1226483.738097,35712,177006.755852
-2927437.605065,34560,177085.231148
-882615.223177,34560,177161.099247
-2104836.311283,35712,177239.399443
-1054682.046373,35712,177318.206325
-3234430.384905,35712,177396.983771
-762438.043731,34560,177473.936461
-963579.222709,34560,177552.485072
-1068874.956326,34560,177630.097597
-556641.090399,35712,177710.714046
-622637.418527,34560,177788.135985
-4449956.343936,35712,177868.783566
-2103334.456464,35712,177948.359768
-2551950.788913,35712,178027.523747
-592945.499748,35712,178106.755248
-818598.415126,35712,178185.770713
-1656310.593302,35712,178264.037629
-971306.700339,35712,178343.068844
-499930.099513,34560,178418.74208
-1173813.728207,35712,178498.189172
-989061.577264,35712,178576.602509
-1066649.695838,34560,178652.715613
-1520886.197857,34560,178728.754859
-1368341.208117,35712,178807.352907
-1379331.614046,35712,178885.931723
-2318686.884518,35712,178964.503521
-960436.484998,34560,179040.401448
-3633947.651591,34560,179116.840967
-3657309.403039,34560,179192.764241
-534505.937535,35712,179271.577678
-1879304.313273,34560,179348.11022
-2023216.291825,35712,179426.602909
-2231813.894513,35712,179504.768833
-1978683.175559,35712,179583.183162
-2000587.235882,35712,179662.467093
-2105171.375466,35712,179740.936572
-429309.823239,35712,179819.014888
-2186764.372382,35712,179897.250788
-4698339.494932,34560,179973.49824
-1464018.814958,35712,180051.892342
-1625034.814495,35712,180130.248148
-1425442.271434,34560,180206.209029
-4205593.33494,34560,180282.932251
-872935.218971,35712,180360.900627
-1774625.011375,35712,180438.780339
-1316317.391254,35712,180517.178036
-1349893.411258,34560,180592.962587
-996772.443154,34560,180668.950706
-2104257.07032,34560,180745.124693
-1482926.361337,35712,180823.785944
-561875.124507,34560,180900.347988
-2175682.004034,35712,180979.299158
-1418561.162187,35712,181057.620636
-1853014.802675,35712,181136.595378
-2213575.130812,35712,181215.276541
-1735354.212177,35712,181294.564878
-721125.156407,35712,181372.788231
-1415353.989897,35712,181451.334657
-1205708.639292,34560,181527.735343
-2094684.787734,35712,181606.691042
-847728.472968,35712,181686.400473
-1878570.975784,34560,181763.248614
-2080079.580872,34560,181838.849045
-1780497.273533,35712,181918.418912
-659506.295655,35712,181999.085372
-3110108.874806,35712,182086.364506
-1635226.102152,34560,182162.140895
-1473781.397738,34560,182238.772388
-3062623.927842,34560,182314.456681
-2003572.954807,35712,182392.766268
-677483.990815,34560,182468.511916
-831301.661218,35712,182546.869344
-2284798.398492,35712,182625.381067
-940088.172642,35712,182704.404465
-743188.400851,35712,182782.85379
-3950944.271476,35712,182863.074412
-2313087.142574,35712,182941.201257
-3798460.675164,35712,183019.779271
-1985856.352193,34560,183095.491847
-2333245.389257,35712,183174.236845
-892363.116085,35712,183252.409311
-900909.311735,34560,183328.177173
-1281911.954177,34560,183403.721262
-1114477.74829,35712,183482.222557
-675312.197789,35712,183560.390557
-1845333.931571,35712,183639.149445
-1821510.54746,34560,183714.906157
-624114.652168,34560,183791.456718
-1292381.140537,34560,183867.838341
-2166111.360749,35712,183946.805964
-2355067.100829,34560,184022.898885
-790895.225397,35712,184101.536011
-1194983.664753,35712,184180.453915
-1882913.55,35712,184259.426701
-1672364.893119,35712,184337.936652
-1201734.30441,35712,184416.444784
-1434798.793419,35712,184495.234694
-1506129.654636,35712,184573.476904
-2081517.875995,34560,184650.202119
-2200620.046925,35712,184729.457286
-2043413.779264,35712,184810.490844
-705240.427674,34560,184887.52065
-964866.379618,34560,184963.175524
-1697106.584249,35712,185041.611061
-1662670.504888,35712,185120.634094
-722885.165639,35712,185200.68126
-421469.670758,34560,185277.100585
-549489.102151,34560,185352.983252
-1650857.0983,34560,185428.985655
-395410.218965,35712,185507.619509
-4623481.309031,34560,185583.947752
-757316.373748,35712,185662.815408
-4698264.531172,35712,185740.438604
-4533040.799726,35712,185818.689013
-2660978.555193,35712,185897.993015
-1718257.251506,35712,185977.850897
-2597363.192519,35712,186057.018348
-2462372.897109,35712,186136.798419
-2408544.789877,34560,186213.429293
-798549.638266,35712,186293.140057
-4443326.065181,35712,186373.495683
-1355503.695448,34560,186450.93349
-663447.878268,34560,186527.551265
-722444.905049,35712,186606.843397
-1500762.179208,35712,186685.328774
-434218.174664,35712,186764.023451
-1090332.092235,34560,186841.419078
-899686.898865,34560,186918.650309
-2129875.240511,34560,186995.583688
-773583.038966,35712,187074.926744
-1693651.479557,34560,187152.444898
-2699161.644729,35712,187232.722787
-1835888.862426,35712,187313.130337
-2752383.849547,35712,187394.274299
-1190206.282062,35712,187473.835983
-1106080.172844,35712,187553.424125
-1446856.737071,35712,187634.178878
-2927770.481385,35712,187715.238068
-2930846.301275,34560,187791.954881
-2073867.449377,35712,187870.542126
-2233486.022342,35712,187949.853213
-1011113.453995,34560,188026.36142
-2383621.742094,34560,188104.174047
-1129305.491085,35712,188185.395721
-952649.655055,35712,188266.681764
-887931.274201,35712,188347.179368
-963195.259493,34560,188424.293864
-1746715.340454,34560,188501.163164
-1298779.951891,34560,188578.335079
-506254.582001,35712,188659.713071
-3131633.929749,34560,188737.274274
-2779278.099433,35712,188816.605495
-1442601.048605,35712,188895.288041
-2543403.434132,35712,188974.210628
-3046891.706433,35712,189053.323865
-1530820.75853,35712,189133.319877
-751427.356656,35712,189211.217801
-2353225.603249,35712,189289.653193
-1226023.427195,34560,189365.621657
-935765.185489,35712,189443.979374
-1304774.005639,35712,189523.160132
-3565627.230194,34560,189599.529994
-1240926.345458,34560,189675.227984
-3304899.128465,35712,189753.85222
-953262.800996,35712,189841.223593
-1271196.489487,35712,189919.01385
-854367.831706,34560,189995.214745
-3429978.280478,34560,190071.013356
-2770932.381208,34560,190147.047255
-1658841.024588,35712,190225.270396
-1066086.23207,34560,190301.467431
-1528488.049302,35712,190381.065907
-1572018.676399,35712,190460.500848
-764871.928988,35712,190540.148174
-1500453.750665,35712,190619.783163
-1856866.924354,35712,190699.61633
-1529338.504369,35712,190779.647701
-3916864.656339,35712,190858.394009
-494180.561677,34560,190934.403111
-1281603.297873,35712,191014.236825
-2980511.134415,35712,191093.129773
-1547203.539085,34560,191169.475059
-892085.619558,34560,191245.569904
-1046647.648173,35712,191324.32294
-928872.742881,35712,191402.832268
-2305665.809412,35712,191481.963529
-1607795.017017,34560,191558.920962
-701931.118183,34560,191636.607576
-2259756.047864,34560,191714.871723
-540053.546892,35712,191795.654807
-1127107.408709,34560,191872.989417
-2376021.760239,35712,191951.68523
-1429924.798042,35712,192030.271853
-1802318.828295,35712,192109.673908
-1041604.164638,35712,192188.498743
-576427.262857,35712,192267.826841
-3205539.084586,35712,192347.820649
-2775628.980228,35712,192428.276217
-894677.831154,34560,192504.268133
-1922990.494166,35712,192582.674137
-611536.535244,35712,192660.88323
-755317.20519,34560,192736.674831
-1246538.478582,34560,192813.132016
-765471.39148,35712,192891.660958
-3816228.213327,35712,192969.624133
-4141513.080578,35712,193048.974514
-1383913.620934,34560,193125.22202
-2697565.883288,34560,193201.618313
-961828.025052,34560,193279.918341
-671680.809075,35712,193358.715896
-927183.166694,34560,193435.171137
-872447.535483,35712,193514.695724
-2758294.857576,35712,193594.836391
-1322730.275263,35712,193674.782447
-1094069.959743,35712,193756.458001
-1003424.706121,35712,193835.438716
-1394537.460309,35712,193914.115965
-995905.537543,35712,193993.23759
-968568.069091,34560,194070.875316
-1315046.51095,35712,194149.73243
-1712779.524297,35712,194228.390401
-901147.991878,34560,194304.670916
-2458743.611292,34560,194381.669575
-2368858.356743,35712,194461.0197
-755078.129047,35712,194540.598156
-1927797.134677,35712,194621.446311
-799557.298738,34560,194697.782678
-1728499.83887,34560,194773.83094
-1248193.788766,34560,194850.085648
-1452832.242377,35712,194928.774405
-713028.345816,34560,195005.292961
-2749146.135337,35712,195084.179769
-1075248.417787,35712,195164.264066
-565899.579469,35712,195243.785696
-1717438.93436,35712,195323.45136
-992087.702272,35712,195402.733059
-1135486.004197,35712,195481.819899
-1331757.766192,35712,195561.474824
-591197.371968,34560,195714.954885
-2715338.718477,35712,195796.123947
-1008468.479036,35712,195876.811207
-922951.714599,34560,195954.410416
-2339768.393393,34560,196031.184074
-2583377.720803,35712,196110.809405
-1494545.584581,35712,196189.883956
-1812675.215382,35712,196269.662699
-995036.899758,34560,196347.261506
-2114558.148479,34560,196423.923284
-1477502.399051,34560,196501.615533
-1013717.135782,35712,196581.329329
-1072573.19678,34560,196659.424459
-2400252.008308,35712,196738.5797
-861789.101344,35712,196816.992441
-2864160.911101,35712,196895.741342
-2154319.625801,35712,196974.695147
-2088419.292013,35712,197053.358536
-564304.778745,35712,197131.98368
-1839895.197393,35712,197211.017923
-2026749.79854,34560,197287.655691
-965555.380005,35712,197366.173752
-520435.247635,35712,197444.313479
-1265154.056625,34560,197520.483118
-4372162.468797,34560,197597.50174
-2132314.286074,35712,197677.505506
-817610.505426,35712,197756.865401
-1889450.350598,35712,197835.776945
-735853.310077,34560,197911.885666
-3073947.862506,34560,197988.193512
-626362.288653,34560,198063.934645
-1086914.764589,35712,198142.410473
-4656766.962178,34560,198219.304887
-837113.258244,35712,198298.924572
-2067655.092791,35712,198378.590248
-1318959.060653,35712,198458.51412
-1410145.097732,35712,198539.621482
-723200.518373,35712,198618.714357
-672170.000029,35712,198696.894217
-1785656.349765,35712,198775.183015
-977248.500292,34560,198851.383885
-936210.766662,35712,198931.466546
-1310433.245445,35712,199010.706097
-845904.978579,34560,199086.255668
-2077182.788926,34560,199162.736042
-1997247.036367,35712,199242.29355
-637819.991783,35712,199322.227158
-4391102.757632,35712,199402.343716
-2218646.623521,34560,199479.720069
-2420601.692642,34560,199555.978005
-1762719.606764,34560,199631.595831
-286446.496253,35712,199710.303555
-513967.660449,34560,199786.625973
-1729398.672678,35712,199866.573943
-1744647.259423,35712,199946.031365
-1035864.439739,35712,200024.83327
-1527726.748534,35712,200105.743806
-3303583.207514,35712,200184.641683
-294971.156169,35712,200263.937583
-1585100.302583,35712,200342.916209
-833365.048794,34560,200418.863472
-2396404.700082,35712,200496.867287
-2922627.722841,35712,200575.655799
-444476.693321,34560,200651.055253
-1115788.548464,34560,200726.916221
-1383848.049206,35712,200805.593677
-1731764.909538,35712,200883.569781
-1676082.114567,35712,200962.06517
-2159615.988052,34560,201037.339138
-814163.209495,34560,201112.887523
-1303898.019363,34560,201188.745971
-879378.301433,35712,201268.139392
-2271752.839031,34560,201345.736602
-1123090.234848,35712,201423.980612
-2776095.013847,35712,201504.466003
-903198.370782,35712,201584.632138
-2948494.298269,35712,201664.0645
-1094168.043172,35712,201743.670117
-2317389.234019,35712,201822.725591
-1572797.456688,35712,201901.793138
