#{"t_start": 1767930881.8028767, "env_id": "None"}
r,l,t
-8084639.76653,8784,73376.810051
-14611900.749109,8784,73394.150786
-21042186.369313,8784,73411.594451
-8448514.102892,8784,73428.971907
-15417199.986979,8784,73446.36545
-19989747.050328,8784,73463.761209
-7093783.469725,8784,73481.161848
-19728169.424519,8784,73498.610952
-17668039.442154,8784,73515.96723
-7809399.508618,8784,73533.31688
-4135731.278266,8784,73550.605989
-7641650.143331,8784,73567.898446
-7816172.139382,8784,73585.215827
-9747065.031487,8784,73602.61781
-6968119.543223,8784,73620.063904
-7694791.754296,8784,73637.408644
-5054863.001051,8784,73654.815892
-16984605.839631,8784,73714.400913
-7349877.180882,8784,73731.721885
-7453390.937657,8784,73749.062864
-12101412.676975,8784,73766.434228
-10299082.640224,8784,73783.898134
-11932398.752691,8784,73801.256931
-7098222.941816,8784,73818.67632
-8652382.567257,8784,73835.978104
-3335066.313476,8784,73853.33748
-11674264.558586,8784,73870.715138
-8888403.027142,8784,73888.098639
-9502996.520039,8784,73905.468601
-5749746.284069,8784,73922.800414
-6704450.442737,8784,73940.10208
-5836170.85104,8784,73957.459168
-5481160.273729,8784,73974.965492
-7220779.389163,8784,73992.28005
-5091865.915008,8784,74009.623647
-18405113.683423,8784,74027.018202
-8391128.121976,8784,74044.39284
-5372118.30676,8784,74061.799637
-6867622.012456,8784,74079.374766
-7209134.907795,8784,74096.852983
-4498939.757804,8784,74114.332251
-9286096.244198,8784,74131.844331
-11662708.788714,8784,74149.399904
-4334166.804142,8784,74167.192946
-13126055.129975,8784,74184.876879
-14675934.325928,8784,74202.473893
-5908391.080683,8784,74219.96938
-4160953.363878,8784,74237.944323
-8261647.397377,8784,74255.589185
-8644089.116023,8784,74274.904912
-15388001.79973,8784,74292.360564
-14378253.09683,8784,74314.67671
-16599593.453912,8784,74332.221605
-6586936.321248,8784,74349.805897
-5082842.649177,8784,74367.316654
-4627797.132364,8784,74384.795268
-7799554.556279,8784,74402.348669
-5888989.179859,8784,74419.916557
-6653373.646951,8784,74437.410682
-8462220.639856,8784,74454.902301
-8200505.376942,8784,74472.455069
-8761645.626303,8784,74489.768548
-17304106.550863,8784,74507.405795
-6923331.193101,8784,74525.052137
-14158463.053512,8784,74542.588424
-10554229.071092,8784,74560.128891
-7416927.829333,8784,74577.663767
-8722390.022495,8784,74637.567935
-5262471.956895,8784,74655.123222
-17303427.759938,8784,74672.853611
-16141548.474674,8784,74690.473556
-3716181.002014,8784,74708.099408
-9138013.976739,8784,74725.744238
-5273434.688743,8784,74743.239147
-6125805.948529,8784,74760.688441
-7104627.592342,8784,74778.334096
-6941101.815983,8784,74795.940163
-11443003.089328,8784,74813.561225
-6665944.84034,8784,74831.275148
-9355114.362049,8784,74848.888124
-8246175.823415,8784,74866.527993
-10008249.615932,8784,74884.208523
-1940565.691358,8784,74901.880317
-8030644.004333,8784,74919.561794
-21761258.461559,8784,74937.262187
-6545894.250097,8784,74954.905814
-7530416.925896,8784,74972.520754
-8583866.379928,8784,74990.219957
-13371128.7157,8784,75007.876525
-5095561.665004,8784,75025.360999
-14875377.881027,8784,75042.981043
-10003489.766536,8784,75060.643139
-19913398.206449,8784,75078.368646
-3293990.629357,8784,75095.961181
-8482868.866751,8784,75113.547701
-7555505.891886,8784,75131.226346
-13323840.754272,8784,75148.889545
-15978546.226095,8784,75166.647406
-21374060.742251,8784,75184.271804
-6835963.287293,8784,75201.9196
-8425301.448346,8784,75219.556356
-25382399.101031,8784,75237.273005
-6049646.607838,8784,75254.928113
-4594221.13452,8784,75272.488925
-16646604.746408,8784,75290.027113
-9316687.992877,8784,75307.65978
-16901547.277924,8784,75325.395725
-16712943.551981,8784,75343.132994
-12482417.413452,8784,75360.828941
-16134050.155544,8784,75378.524277
-10802745.210843,8784,75396.20585
-7449725.094134,8784,75413.854865
-4691368.791594,8784,75431.525843
-11801551.045823,8784,75449.059978
-10661801.692847,8784,75466.647255
-8017760.113188,8784,75484.328043
-9942993.283553,8784,75502.033471
-15779386.200921,8784,75562.075872
-2643382.654243,8784,75579.679922
-8969388.565855,8784,75597.262532
-5804652.916038,8784,75614.85714
-7047725.020288,8784,75632.436201
-4187556.431134,8784,75650.078061
-11504791.230258,8784,75667.710951
-4520084.644798,8784,75685.332514
-6705177.638331,8784,75702.951558
-6163458.9613,8784,75720.539513
-3944652.640784,8784,75738.133909
-6532891.281696,8784,75755.796643
-15751160.646178,8784,75773.463309
-2622516.859577,8784,75790.946068
-6883930.770762,8784,75808.537229
-6801732.348102,8784,75826.244036
-5316388.566059,8784,75843.922041
-6826549.753286,8784,75861.460397
-4277409.115659,8784,75879.052923
-18522145.28007,8784,75896.760778
-3529692.663168,8784,75914.45191
-11251996.962489,8784,75932.184314
-10603288.299507,8784,75949.855183
-4020341.027828,8784,75967.437143
-12516823.085176,8784,75985.104526
-8264376.057078,8784,76002.751034
-4850326.989294,8784,76020.317975
-8520112.124977,8784,76037.868332
-6407840.601389,8784,76055.512467
-11528359.575002,8784,76073.167945
-4835579.876404,8784,76090.697455
-3156001.473874,8784,76108.248884
-13678550.264519,8784,76125.619061
-16781728.475608,8784,76143.228039
-13065891.51844,8784,76160.863644
-7517569.277182,8784,76178.420505
-9910618.498499,8784,76195.99437
-3142313.69336,8784,76213.639189
-15143846.187834,8784,76231.300543
-6427980.365862,8784,76248.785402
-2159029.568457,8784,76266.380455
-11154851.832926,8784,76284.046833
-8755054.666044,8784,76301.59668
-6407516.681733,8784,76319.255848
-13500157.600459,8784,76336.956836
-13096668.197963,8784,76354.594272
-12889952.751587,8784,76372.180484
-13428421.564813,8784,76389.827521
-19264810.345623,8784,76407.573771
-7611344.35392,8784,76425.134712
-11867796.235457,8784,76485.248759
-8864465.562622,8784,76502.91226
-7489152.707127,8784,76520.515064
-6735801.520565,8784,76538.093729
-3447642.09064,8784,76555.697044
-10360227.249232,8784,76573.255776
-13745805.434891,8784,76590.986932
-4494719.518531,8784,76608.604152
-6008036.88457,8784,76626.320662
-18873979.176199,8784,76643.99482
-9129844.972536,8784,76661.630847
-7986167.968583,8784,76679.257506
-6878966.420522,8784,76696.939054
-15903524.038195,8784,76714.541362
-8801456.71447,8784,76732.072551
-3966895.23268,8784,76749.817362
-3583233.214648,8784,76767.495193
-4807210.516242,8784,76785.166282
-4787573.811016,8784,76802.785729
-6775139.361694,8784,76820.446434
-9238759.005959,8784,76838.204647
-6810409.384285,8784,76855.950554
-7724013.894728,8784,76873.668272
-9679973.029838,8784,76891.397357
-14622231.538736,8784,76909.000349
-9521050.609509,8784,76926.648129
-3997564.826759,8784,76944.257484
-11716836.797368,8784,76961.777611
-9760301.897516,8784,76979.430608
-10994319.238971,8784,76996.974458
-6802216.301196,8784,77014.750772
-12533443.764612,8784,77032.366346
-12480682.216455,8784,77049.996052
-9101229.561937,8784,77067.641
-4875641.859916,8784,77085.182884
-7295850.449255,8784,77102.834993
-15046425.148528,8784,77120.549919
-7297424.106671,8784,77138.156183
-8875067.592219,8784,77155.807829
-30301572.000292,8784,77173.572507
-7151340.915382,8784,77191.286996
-10285641.827582,8784,77209.008694
-15299706.217532,8784,77226.653548
-19672599.863633,8784,77244.41126
-11191810.098758,8784,77261.936822
-26113761.365489,8784,77279.718641
-8582127.153369,8784,77297.498713
-11779912.261702,8784,77315.199763
-5770766.961204,8784,77332.898403
-4489714.651677,8784,77350.599162
-10307053.713752,8784,77410.756205
-6105424.548675,8784,77428.503517
-3699346.817485,8784,77446.113482
-16364901.25849,8784,77463.824293
-9956848.749414,8784,77481.382436
-5084780.613533,8784,77499.213632
-6629932.967526,8784,77516.763734
-4332445.678215,8784,77534.380692
-8391347.310173,8784,77552.107539
-6679443.657718,8784,77569.728196
-9484868.648831,8784,77587.42527
-10634403.390835,8784,77605.120513
-8406740.552007,8784,77622.855209
-5097485.902831,8784,77640.590687
-9799746.355578,8784,77658.28578
-6609203.341476,8784,77676.055156
-9793773.348198,8784,77693.70718
-17730171.600306,8784,77711.533811
-9221287.967872,8784,77729.240884
-13658478.884638,8784,77747.044858
-9304545.658658,8784,77764.823364
-4337577.076266,8784,77782.646654
-3968329.838196,8784,77800.358922
-8104113.710786,8784,77818.118201
-6457897.564301,8784,77835.814674
-3315300.426426,8784,77853.481855
-4145566.93422,8784,77871.171505
-5611787.192543,8784,77888.87851
-8909203.385541,8784,77906.470662
-6206166.044298,8784,77924.140757
-8190812.671843,8784,77941.888679
-1954929.709388,8784,77959.575383
-6541639.621098,8784,77977.237219
-19388216.648361,8784,77995.025139
-16582433.248869,8784,78012.755308
-10792315.361473,8784,78030.439222
-12173350.228029,8784,78048.120086
-11017481.0406,8784,78065.942467
-5101775.731847,8784,78083.374489
-7310001.736363,8784,78100.852479
-9031169.743338,8784,78118.326514
-7351064.565602,8784,78135.873865
-10227694.241145,8784,78153.29335
-10856013.182046,8784,78173.137851
-5741012.418676,8784,78190.62183
-7959039.768249,8784,78208.06998
-21917559.89802,8784,78225.709575
-13609252.382604,8784,78243.13096
-7353871.462606,8784,78260.542417
-12006487.337592,8784,78278.043915
-13993650.737992,8784,78337.895998
-17181601.831486,8784,78355.41175
-17831387.42652,8784,78372.956838
-3084989.994646,8784,78390.465322
-10328341.91079,8784,78407.941696
-7400952.990031,8784,78425.448665
-6587537.766923,8784,78442.815006
-4218117.023196,8784,78460.239964
-9668975.365475,8784,78477.699367
-17177924.832743,8784,78495.229824
-4990459.056995,8784,78512.727425
-14011004.450018,8784,78530.263362
-5979019.921022,8784,78547.700099
-11135080.195221,8784,78565.271606
-9791160.184298,8784,78582.801615
-9868710.036121,8784,78600.443283
-9876419.296498,8784,78617.945143
-6056642.667695,8784,78635.513662
-12219957.128137,8784,78652.918975
-14458684.835518,8784,78670.482185
-2614912.165972,8784,78687.984093
-9606808.885518,8784,78705.423347
-15460724.582976,8784,78722.944921
-20032460.615896,8784,78740.502051
-7063535.795502,8784,78758.00017
-6693293.693205,8784,78775.572388
-19848795.640246,8784,78793.125001
-7128560.56921,8784,78810.573723
-5389373.009586,8784,78828.003093
-5938241.298569,8784,78845.473646
-5711730.387369,8784,78862.952546
-6155435.361766,8784,78880.409985
-4194211.543612,8784,78897.870853
-4388038.965758,8784,78915.344452
-6153222.190048,8784,78932.809489
-12761143.878395,8784,78950.336088
-7175141.894346,8784,78967.766124
-8239348.559516,8784,78985.229221
-8453024.226659,8784,79002.695603
-21946153.164029,8784,79020.26207
-10991273.995571,8784,79037.868196
-4912283.673828,8784,79055.370881
-11140205.350979,8784,79072.937266
-14474696.061777,8784,79090.532182
-5085725.97755,8784,79108.026067
-7391574.425375,8784,79125.542346
-10121313.125395,8784,79143.047899
-5159503.792124,8784,79160.507526
-12725218.572732,8784,79178.036551
-7501608.490978,8784,79195.515229
-10981541.414928,8784,79255.416256
-21116987.0975,8784,79272.977547
-5597682.126962,8784,79290.511202
-16430524.246625,8784,79308.011941
-7990872.631473,8784,79325.476794
-8903672.439965,8784,79343.000409
-4257436.749196,8784,79360.494704
-19393627.148877,8784,79378.049082
-17587988.5522,8784,79395.604381
-9867128.80242,8784,79413.054307
-24132606.621039,8784,79430.645948
-12630735.860574,8784,79448.179873
-12659673.39536,8784,79465.698933
-7133241.564026,8784,79483.228481
-8397869.53246,8784,79500.616891
-8932511.087712,8784,79518.194113
-13885111.166293,8784,79535.717777
-17033842.990173,8784,79553.287777
-4703670.995028,8784,79570.791436
-13235501.986107,8784,79588.294697
-7832300.464305,8784,79605.849485
-9472227.90049,8784,79623.443092
-5403874.76338,8784,79640.985065
-21654290.088324,8784,79658.533267
-8749016.790727,8784,79675.984991
-12119692.106437,8784,79693.523358
-4320469.849343,8784,79711.070749
-3997666.90157,8784,79728.591469
-10020127.804027,8784,79746.0902
-7405624.42449,8784,79763.640565
-7809196.4097,8784,79781.152828
-5066791.229109,8784,79798.680698
-12184721.267492,8784,79816.235261
-3528466.191439,8784,79833.763608
-7289331.465524,8784,79851.284032
-12987936.327774,8784,79868.788213
-2581442.90776,8784,79886.210942
-9955916.135524,8784,79903.727206
-12366624.535104,8784,79921.271276
-8046733.478723,8784,79938.81178
-8401219.104457,8784,79956.352691
-13033704.433152,8784,79973.954083
-13919350.353261,8784,79991.485115
-2817191.498663,8784,80008.968306
-4659243.54393,8784,80026.462848
-8802995.60231,8784,80044.00059
-11462788.599037,8784,80061.520296
-8215596.283823,8784,80079.023961
-9958857.392387,8784,80096.616314
-6593500.239703,8784,80114.155221
-14185217.289008,8784,80174.205309
-6276971.494788,8784,80191.694809
-4977250.842506,8784,80209.188973
-9791533.977181,8784,80226.673325
-10707817.315201,8784,80244.159771
-3351641.952165,8784,80261.677409
-13069669.671664,8784,80279.248029
-8925606.099055,8784,80296.755708
-7186333.669416,8784,80314.25464
-10825780.454505,8784,80331.780475
-9154726.24137,8784,80349.261762
-14520534.802856,8784,80366.73495
-5361047.752376,8784,80384.274196
-15840735.850276,8784,80401.771972
-8848377.008249,8784,80419.351923
-6625150.31308,8784,80436.949338
-7821112.205542,8784,80454.525662
-6452115.663518,8784,80472.042075
-6160868.295666,8784,80489.574
-16219042.397715,8784,80507.190725
-16412271.055557,8784,80524.728533
-8507385.032217,8784,80542.227603
-8150620.099311,8784,80559.756394
-19661466.023487,8784,80577.349522
-5389664.596782,8784,80594.873078
-11655784.815803,8784,80612.462791
-7660320.749136,8784,80629.952654
-12258791.016659,8784,80647.47584
-12778378.951345,8784,80664.873373
-2759659.610125,8784,80682.326112
-8045570.538468,8784,80699.87002
-9314307.806736,8784,80717.398436
-3387232.437163,8784,80734.920437
-9065683.066563,8784,80752.433695
-4676312.588004,8784,80769.951726
-8720894.438803,8784,80787.532288
-7612832.230462,8784,80805.044133
-9156914.212636,8784,80822.525925
-10748022.632172,8784,80840.023528
-16844867.032506,8784,80857.509605
-15088634.753657,8784,80875.072458
-18884089.901175,8784,80892.654306
-9820290.627922,8784,80910.155406
-9783738.516678,8784,80927.758712
-9949700.483106,8784,80945.263184
-13574579.919203,8784,80962.808777
-14815336.357425,8784,80980.370481
-12495520.5467,8784,80997.908879
-13005167.389316,8784,81015.444723
-3745036.507608,8784,81032.946232
-9365974.456674,8784,81092.974086
-4541659.80094,8784,81110.48497
-11756793.691258,8784,81128.082565
-10452049.218739,8784,81145.655369
-9326650.614877,8784,81163.106688
-11956277.780644,8784,81180.637739
-4837567.856282,8784,81198.120192
-4194399.452322,8784,81215.636874
-7410995.593053,8784,81233.229158
-11610268.525976,8784,81250.688305
-5719217.722615,8784,81268.21909
-14900670.47181,8784,81285.772258
-14911464.233944,8784,81303.473577
-15474541.720533,8784,81321.023494
-19515934.500377,8784,81338.642824
-7940044.515676,8784,81356.227065
-5331472.6245,8784,81373.799386
-4242227.49349,8784,81391.339898
-5951641.466395,8784,81408.915685
-6083233.167989,8784,81426.48979
-4799432.286308,8784,81444.092853
-4134472.036554,8784,81461.63167
-6432434.794669,8784,81479.167021
-9924696.932347,8784,81496.606735
-9874259.660802,8784,81514.111262
-4183813.490867,8784,81531.655548
-6646725.277701,8784,81549.118676
-14232881.333898,8784,81566.69828
-5990959.535106,8784,81584.127929
-6821225.238111,8784,81601.691889
-7168786.999158,8784,81619.275362
-5089324.248815,8784,81636.840035
-23090265.658322,8784,81654.451823
-2161632.541525,8784,81672.016312
-11071002.034343,8784,81689.604759
-13333959.160915,8784,81707.147307
-6974767.575221,8784,81724.662742
-6687845.017958,8784,81742.216115
-5003702.998365,8784,81759.794544
-22095403.625308,8784,81777.401651
-9506410.751027,8784,81795.012495
-2112132.299952,8784,81812.567981
-9347577.720719,8784,81830.115508
-9949474.177838,8784,81847.527894
-7690771.376143,8784,81865.003271
-8668153.015602,8784,81882.546008
-11350441.65872,8784,81900.121187
-8248329.337767,8784,81917.587645
-7940676.128154,8784,81935.051583
-18449657.10521,8784,81952.605385
-4994700.93431,8784,82012.844156
-7109553.558817,8784,82030.420185
-9782960.537251,8784,82048.119121
-5169730.873228,8784,82065.679912
-6781258.576373,8784,82085.048579
-6489130.354423,8784,82102.553547
-7409319.767109,8784,82120.236417
-8136585.632715,8784,82138.047009
-7886280.733503,8784,82155.877159
-6764456.225915,8784,82173.660207
-17880697.234396,8784,82191.492199
-5278774.049133,8784,82209.292732
-4405800.341469,8784,82227.098839
-27081178.232678,8784,82244.94925
-5790311.196538,8784,82262.717784
-11492879.629121,8784,82280.552714
-3617268.233821,8784,82298.338063
-3150491.017132,8784,82316.105579
-8052715.630548,8784,82333.787749
-6988372.317263,8784,82351.532439
-5828285.20923,8784,82369.335479
-17400352.001673,8784,82387.069932
-2957565.542908,8784,82404.824726
-3157624.634609,8784,82422.606855
-13316106.339502,8784,82440.462459
-3978257.697999,8784,82458.245822
-18619350.504817,8784,82476.041337
-8086124.967317,8784,82493.790803
-7693898.600113,8784,82511.583674
-25213849.643203,8784,82529.402454
-6944919.349698,8784,82547.203141
-17623796.912564,8784,82565.062809
-12462320.388372,8784,82582.799305
-8558320.442893,8784,82600.619743
-13319920.927255,8784,82618.452029
-17980512.361944,8784,82636.347778
-24996225.182138,8784,82653.984046
-3399336.055556,8784,82671.635715
-3050297.039903,8784,82689.487505
-16031916.811182,8784,82707.326539
-4730839.206485,8784,82725.150111
-11516218.489718,8784,82742.971808
-5444298.737292,8784,82760.748441
-8984095.863886,8784,82778.51604
-7493390.302176,8784,82796.282622
-4875988.635573,8784,82814.065961
-9815840.577575,8784,82831.801919
-7032449.921995,8784,82849.541956
-19294615.135365,8784,82867.383701
-24664083.2267,8784,82885.260306
-7342383.307592,8784,82945.624346
-9732135.401498,8784,82963.414742
-10304737.508725,8784,82981.239788
-8379848.218632,8784,82998.849431
-13143838.386817,8784,83016.481309
-4314805.013749,8784,83034.184995
-10684581.646945,8784,83051.969548
-8695275.480356,8784,83069.735038
-13525771.237722,8784,83087.490949
-16987284.744037,8784,83105.306874
-3620529.303436,8784,83123.122149
-11688527.558455,8784,83140.89835
-5503669.968336,8784,83158.732657
-7702920.869518,8784,83176.529398
-4756964.159057,8784,83194.368272
-15333564.216116,8784,83212.203991
-13603890.697963,8784,83230.064102
-11395071.480923,8784,83247.880321
-10780369.585673,8784,83265.728378
-14638979.447498,8784,83283.47082
-24573126.447801,8784,83301.1269
-7334272.412535,8784,83318.907667
-11543458.040826,8784,83336.545773
-8834030.115217,8784,83354.311665
-23222940.053266,8784,83372.126505
-5650636.185966,8784,83389.8831
-7291152.282216,8784,83407.717981
-8155844.220029,8784,83425.465339
-6939613.40904,8784,83443.260053
-10209663.412694,8784,83461.090588
-11273046.155507,8784,83478.959874
-3859782.231754,8784,83496.72052
-8777188.82218,8784,83514.476808
-28028456.36262,8784,83532.334455
-8102849.42731,8784,83550.067215
-20392454.917971,8784,83567.794236
-3273942.798263,8784,83585.584233
-7659959.685032,8784,83603.36884
-8994109.784993,8784,83621.200693
-9752021.556891,8784,83639.013072
-16462667.03,8784,83656.857774
-5857450.917555,8784,83674.581574
-13381319.03771,8784,83692.399387
-5221506.534781,8784,83710.17453
-11676829.511826,8784,83727.926603
-6332851.199557,8784,83745.716821
-9319089.397432,8784,83763.577414
-7700808.55413,8784,83781.476583
-13357518.402631,8784,83799.386935
-21599433.541853,8784,83817.197832
-12888399.998939,8784,83877.889309
-5055654.67797,8784,83895.676818
-15475595.342565,8784,83913.510804
-2265017.179867,8784,83931.317717
-8683368.714165,8784,83949.089736
-11229087.141645,8784,83966.942948
-3753206.623181,8784,83984.73112
-11238812.491855,8784,84002.404091
-10929955.480927,8784,84020.238738
-12779133.650837,8784,84038.115962
-3901048.269528,8784,84055.994267
-4333847.346574,8784,84073.806207
-6482308.330235,8784,84091.492617
-12933908.138023,8784,84109.373065
-3795353.558296,8784,84127.201207
-8604556.55265,8784,84145.127354
-8612403.357491,8784,84163.160871
-14212452.739227,8784,84181.051431
-14470616.638319,8784,84198.827938
-3099192.589258,8784,84216.594751
-9001791.218478,8784,84234.426924
-6938936.904809,8784,84252.223903
-5606518.154999,8784,84270.009201
-8329281.554723,8784,84287.832575
-7648782.220311,8784,84305.592713
-9285873.931688,8784,84323.382307
-22299382.051389,8784,84341.114182
-18040303.959503,8784,84358.828995
-9830921.012711,8784,84376.660316
-3048034.313747,8784,84394.310401
-2743043.335798,8784,84412.080322
-5577823.811419,8784,84429.912376
-11076558.035337,8784,84447.769603
-8347013.396323,8784,84465.628826
-5627105.886933,8784,84483.406061
-6112623.889158,8784,84501.221541
-5493185.651182,8784,84519.119758
-4655729.572023,8784,84536.96589
-5424136.721782,8784,84554.833373
-9152091.688308,8784,84572.696788
-9554693.86091,8784,84590.677128
-9211728.455656,8784,84608.478982
-8133384.931221,8784,84626.095131
-21854169.820407,8784,84643.96848
-8916241.995015,8784,84661.81945
-11562027.944118,8784,84679.558831
-11730048.003165,8784,84697.402329
-9696379.712746,8784,84715.220192
-16020426.00437,8784,84733.02575
-23552366.712503,8784,84750.875561
-9360300.346599,8784,84811.645001
-3502024.269997,8784,84829.371499
-4050906.857645,8784,84847.123444
-9893624.783474,8784,84864.828193
-2593608.431063,8784,84882.54909
-5415285.751908,8784,84900.28567
-7650240.37086,8784,84918.140811
-3794921.817989,8784,84935.967183
-3864678.424448,8784,84953.774374
-14086137.56856,8784,84971.642864
-3522228.846263,8784,84989.48235
-10175379.860576,8784,85007.271574
-6185160.674315,8784,85025.111435
-10886499.592612,8784,85042.963691
-6744120.640075,8784,85060.849867
-22982305.008618,8784,85078.844628
-8636508.018301,8784,85096.675782
-5773749.589577,8784,85114.485133
-16317807.002886,8784,85132.319681
-9786276.722375,8784,85150.09463
-8375545.576488,8784,85167.865674
-10896358.668303,8784,85185.649094
-20579784.757526,8784,85203.461493
-4768940.28729,8784,85221.286207
-4888857.996801,8784,85239.046623
-5705712.775564,8784,85256.889121
-10921228.657766,8784,85274.5749
-16976692.282451,8784,85292.412071
-3573397.615135,8784,85310.213289
-8943224.311495,8784,85328.08321
-10145325.326416,8784,85345.928443
-13158727.325702,8784,85363.720979
-22213341.248377,8784,85381.620714
-5719992.32505,8784,85399.484507
-7309689.511931,8784,85417.295846
-12222186.004242,8784,85435.16118
-13854181.84093,8784,85452.916518
-10527703.769292,8784,85470.589945
-3680892.562877,8784,85488.163325
-8473518.244577,8784,85506.020161
-12490537.775707,8784,85523.8448
-5627130.560758,8784,85541.558105
-3367360.915439,8784,85559.369866
-11833226.217147,8784,85577.240472
-11834108.456419,8784,85595.003536
-20849300.18685,8784,85612.876517
-9389572.928682,8784,85630.677893
-13522967.642477,8784,85648.557071
-7443096.728265,8784,85666.402076
-6395213.486217,8784,85684.26636
-3701535.296189,8784,85745.003478
-4873607.747008,8784,85762.876982
-21406005.868676,8784,85780.697403
-3737827.298465,8784,85798.34737
-22145851.736409,8784,85816.177421
-12198969.658608,8784,85833.924156
-3396197.46562,8784,85851.71353
-6324423.104487,8784,85869.526208
-14368534.562516,8784,85887.389747
-11098314.590824,8784,85905.353409
-10138132.50939,8784,85923.230021
-3807136.414457,8784,85940.986421
-13728296.036162,8784,85958.663864
-8873096.615334,8784,85976.384147
-8881616.586568,8784,85994.182771
-6073001.713921,8784,86011.92014
-7360081.879551,8784,86029.84355
-10321633.267735,8784,86047.33919
-4359384.128146,8784,86064.751856
-5682345.980951,8784,86082.29519
-8418843.260872,8784,86099.878679
-8979903.256638,8784,86117.409671
-3207837.026133,8784,86134.950283
-6639033.444794,8784,86152.463681
-10280842.544784,8784,86169.919101
-13947974.255842,8784,86187.513592
-10591517.481947,8784,86205.118764
-24148960.37852,8784,86222.74407
-8067545.734542,8784,86240.262359
-8847292.058518,8784,86257.869753
-14001616.350499,8784,86275.523239
-9863862.38253,8784,86293.084728
-21788820.366197,8784,86310.713472
-9837737.588432,8784,86328.158133
-7822238.933478,8784,86345.713405
-8707986.29038,8784,86363.332603
-11230728.622143,8784,86380.870031
-11950565.791065,8784,86398.422417
-10026214.044301,8784,86415.942531
-4540506.843266,8784,86433.505527
-13099222.158763,8784,86451.144116
-14697245.575905,8784,86468.705916
-11565316.959184,8784,86486.237977
-13359107.742908,8784,86503.786546
-34714915.127953,8784,86521.398164
-9882864.933135,8784,86538.938478
-19408359.705873,8784,86556.509059
-26820567.621923,8784,86574.091004
-23108767.299429,8784,86591.628278
-6960664.266738,8784,86609.183809
-5096234.578535,8784,86669.343371
-8330512.084958,8784,86686.933264
-7379333.686097,8784,86704.530482
-9105986.118449,8784,86722.104384
-11015042.880633,8784,86739.743369
-6816639.532053,8784,86757.364516
-5210251.551228,8784,86774.973906
-19139565.123394,8784,86792.629288
-6293764.246652,8784,86810.218009
-7297864.515804,8784,86827.843338
-7598316.084986,8784,86845.50247
-12698155.525488,8784,86863.100702
-6574265.520155,8784,86880.804365
-6437675.03941,8784,86898.385343
-6633595.399559,8784,86915.975284
-6383762.034281,8784,86933.557149
-6081749.191006,8784,86951.138568
-13086427.101575,8784,86968.6638
-11969970.73659,8784,86986.133788
-4428718.467822,8784,87003.696144
-4466875.674211,8784,87021.260204
-17134748.847816,8784,87038.890293
-3044858.550941,8784,87056.436746
-8190530.160469,8784,87073.997351
-17469574.462924,8784,87091.617345
-8741007.220704,8784,87109.219088
-6857945.613259,8784,87126.814686
-6528257.610573,8784,87144.444345
-6297413.103462,8784,87162.081146
-5602195.361422,8784,87179.639904
-3269843.540421,8784,87197.182049
-15469908.048446,8784,87214.736215
-5482631.588378,8784,87232.233605
-12910578.808738,8784,87249.82023
-10698509.770873,8784,87267.425639
-8732983.03195,8784,87285.030833
-12479113.055626,8784,87302.611545
-7044167.000312,8784,87320.186855
-7466856.917053,8784,87337.85391
-10881884.61868,8784,87355.437642
-14425945.363986,8784,87373.057494
-16175163.701772,8784,87390.695242
-12900258.775269,8784,87408.312326
-11944773.082343,8784,87425.861731
-15092836.079025,8784,87443.469594
-3361734.566608,8784,87461.081977
-4212052.50196,8784,87478.652489
-7338574.715773,8784,87496.205375
-6216871.248809,8784,87513.7475
-11320687.269264,8784,87531.337024
-9278465.508847,8784,87591.482337
-11429809.312735,8784,87609.068895
-12723979.528017,8784,87626.637827
-8283798.511772,8784,87644.203317
-7064884.057346,8784,87661.791447
-8266993.260984,8784,87679.386069
-3278105.001989,8784,87696.949759
-11645380.056793,8784,87714.586898
-4090275.115289,8784,87732.174194
-9700909.110671,8784,87749.748255
-15749968.398738,8784,87767.371851
-2978997.984274,8784,87784.904647
-10984614.999643,8784,87802.482052
-7811267.159412,8784,87820.049384
-7919257.803891,8784,87837.637223
-5618763.166601,8784,87855.223176
-13902470.169172,8784,87872.819552
-4164476.753826,8784,87890.433916
-11876285.735975,8784,87907.988577
-13288101.514096,8784,87925.584548
-8309794.307992,8784,87943.222156
-2195860.115169,8784,87960.802399
-11126914.370781,8784,87978.356835
-13010968.892528,8784,87995.885131
-11218212.233915,8784,88013.512174
-21148500.208058,8784,88031.111263
-9868399.192987,8784,88048.692482
-8513119.125726,8784,88066.247597
-9859755.242731,8784,88083.801515
-9097624.117707,8784,88101.393195
-11668451.946151,8784,88118.99594
-10023254.909555,8784,88136.56471
-9742190.776998,8784,88154.154375
-4366494.245405,8784,88171.749697
-14928080.499725,8784,88189.359004
-6970357.029962,8784,88206.978077
-5528084.988449,8784,88224.555619
-3337411.526313,8784,88242.160579
-6303295.201686,8784,88259.77331
-9253874.96142,8784,88277.408069
-5075534.345767,8784,88294.987637
-12772337.288023,8784,88312.509515
-7855527.582848,8784,88330.065524
-8830179.704264,8784,88347.601648
-20323215.387847,8784,88365.272614
-11874355.582351,8784,88382.965796
-7533614.855694,8784,88400.580158
-20078349.160047,8784,88418.206343
-7782843.864752,8784,88435.84351
-11512637.547305,8784,88453.414938
-13966627.911716,8784,88513.796124
-8156106.405226,8784,88531.36863
-4808030.003809,8784,88548.927377
-11538255.792285,8784,88566.488145
