train/n_updates,time/total_timesteps,time/time_elapsed,train/learning_rate,time/fps,train/loss,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,eval/mean_ep_length,eval/mean_reward
33817380,33818400,,0.00010375005692167579,,8.40600312130846e-06,0.13375002561475402,,,,8784.0,-6163718.557996599
33834960,33835968,65424,0.00010370002276867032,517,8.83959594375483e-06,0.13329999999999986,-13597192.317954598,8784.0,3852,,
33870100,33871104,65494,0.00010360001138433518,517,7.776210918564174e-06,0.13239999999999996,-13359538.171120107,8784.0,3856,,
33905220,33906240,65564,0.0001035000569216758,517,1.0156994130738895e-05,0.13150000000000006,-13266992.08824717,8784.0,3860,,
33940360,33941376,65634,0.00010340004553734064,517,8.841763269629155e-06,0.13060000000000005,-13140061.168078579,8784.0,3864,,
33975500,33976512,65704,0.00010330003415300546,517,1.0108213655257713e-05,0.12969999999999993,-12692856.83964777,8784.0,3868,,
34010640,34011648,65774,0.00010320002276867032,517,9.070175951819693e-06,0.12880000000000003,-12403857.353679169,8784.0,3872,,
34045780,34046784,65843,0.00010310001138433516,517,9.100579109144747e-06,0.12790000000000012,-12247472.563123582,8784.0,3876,,
34080900,34081920,65913,0.00010300005692167578,517,7.504078598685737e-06,0.127,-11891042.35432177,8784.0,3880,,
34116040,34117056,65982,0.00010290004553734063,517,8.881424332685128e-06,0.12609999999999988,-11625447.050611053,8784.0,3884,,
34151180,34152192,66052,0.00010280003415300545,517,7.885127502049727e-06,0.12519999999999998,-11705702.46490595,8784.0,3888,,
34186320,34187328,66123,0.00010270002276867031,517,6.806427518313285e-06,0.12430000000000008,-11616082.782575171,8784.0,3892,,
34221460,34222464,66193,0.00010260001138433515,517,8.858533010425163e-06,0.12339999999999995,-11614245.445187842,8784.0,3896,,
34256580,34257600,,0.00010250005692167577,,9.372923773298681e-06,0.12250002561475426,,,,8784.0,-6114066.7278818
,34257600,66305,,516,,0.12249999999999994,-11633415.01608306,8784.0,3900,,
34291720,34292736,66376,0.00010240004553734062,516,8.293293649330736e-06,0.12160000000000004,-11406673.893211849,8784.0,3904,,
34326860,34327872,66447,0.00010230003415300546,516,9.082443216357206e-06,0.12070000000000014,-11077570.50701422,8784.0,3908,,
34362000,34363008,66517,0.00010220002276867031,516,8.46568284487148e-06,0.11980000000000002,-11113321.15731533,8784.0,3912,,
34397140,34398144,66588,0.00010210001138433515,516,8.10690210073517e-06,0.1188999999999999,-11007901.70750838,8784.0,3916,,
34432260,34433280,66659,0.00010200005692167577,516,9.551414268571535e-06,0.118,-10969536.64943791,8784.0,3920,,
34467400,34468416,66729,0.00010190004553734063,516,8.639694146950206e-06,0.11710000000000009,-10951318.865050668,8784.0,3924,,
34502540,34503552,66800,0.00010180003415300548,516,7.509980582653952e-06,0.11619999999999997,-10662638.858219387,8784.0,3928,,
34537680,34538688,66871,0.00010170002276867032,516,7.996058457138133e-06,0.11529999999999985,-10263719.81263315,8784.0,3932,,
34572820,34573824,66942,0.00010160001138433517,516,7.723609883214522e-06,0.11439999999999995,-10170719.84842794,8784.0,3936,,
34607940,34608960,67012,0.00010150005692167579,516,7.633741665813431e-06,0.11350000000000005,-10088815.12440584,8784.0,3940,,
34643080,34644096,67083,0.00010140004553734063,516,8.76613560194528e-06,0.11260000000000003,-9912705.579344198,8784.0,3944,,
34678220,34679232,67154,0.00010130003415300548,516,8.806211076262116e-06,0.11169999999999991,-9804578.702196639,8784.0,3948,,
34695780,34696800,,0.0001012500569216758,,6.695823049085447e-06,0.11125002561475406,,,,8784.0,-6001423.170196
34713360,34714368,67267,0.00010120002276867031,516,8.192906716431025e-06,0.11080000000000001,-9988208.310186138,8784.0,3952,,
34748500,34749504,67337,0.00010110001138433516,516,9.541319082018163e-06,0.10990000000000011,-9987477.94109514,8784.0,3956,,
34783620,34784640,67408,0.00010100005692167578,516,8.326413740178395e-06,0.10899999999999999,-9876930.957329301,8784.0,3960,,
34818760,34819776,67479,0.00010090004553734062,516,8.590342577008415e-06,0.10809999999999986,-10041009.17486086,8784.0,3964,,
34853900,34854912,67550,0.00010080003415300547,515,9.413103248334664e-06,0.10719999999999996,-9788711.3324772,8784.0,3968,,
34889040,34890048,67620,0.0001007000227686703,515,7.83475099979114e-06,0.10630000000000006,-9635194.61168936,8784.0,3972,,
34924180,34925184,67691,0.00010060001138433514,515,6.2246080233308024e-06,0.10539999999999994,-9407321.54384382,8784.0,3976,,
34959300,34960320,67762,0.00010050005692167576,515,8.698414330865489e-06,0.10449999999999993,-9475600.07163082,8784.0,3980,,
34994440,34995456,67832,0.00010040004553734061,515,8.164540372490591e-06,0.10360000000000003,-9641075.709522901,8784.0,3984,,
35029580,35030592,67903,0.00010030003415300547,515,7.639615773769037e-06,0.10270000000000012,-9674429.50518097,8784.0,3988,,
35064720,35065728,67974,0.00010020002276867031,515,7.895258909229596e-06,0.1018,-9731170.697510248,8784.0,3992,,
35099860,35100864,68045,0.00010010001138433516,515,9.141724331129807e-06,0.10089999999999988,-9388851.719188772,8784.0,3996,,
35134980,35136000,,0.00010000005692167578,,8.8133436975113e-06,0.10000002561475407,,,,8784.0,-6072459.8779666
,35136000,68158,,515,,0.09999999999999998,-9077479.620245561,8784.0,4000,,
35170120,35171136,68229,9.990004553734062e-05,515,7.90966114436742e-06,0.1,-8983145.99311482,8784.0,4004,,
35205260,35206272,68300,9.980003415300547e-05,515,7.983101090758282e-06,0.1,-9201237.47898197,8784.0,4008,,
35240400,35241408,68371,9.970002276867032e-05,515,6.732391807418026e-06,0.1,-9088393.233696919,8784.0,4012,,
35275540,35276544,68441,9.960001138433517e-05,515,7.219389954116196e-06,0.1,-9412550.17294548,8784.0,4016,,
35310660,35311680,68512,9.95000569216758e-05,515,6.847818576716236e-06,0.1,-9260232.55327077,8784.0,4020,,
35345800,35346816,68583,9.940004553734061e-05,515,8.239975591095572e-06,0.1,-9432575.327293249,8784.0,4024,,
35380940,35381952,68654,9.930003415300546e-05,515,9.762746481101204e-06,0.1,-9538076.529951409,8784.0,4028,,
35416080,35417088,68725,9.92000227686703e-05,515,9.990395210479618e-06,0.1,-9500805.44554075,8784.0,4032,,
35451220,35452224,68796,9.910001138433516e-05,515,8.144586195157899e-06,0.1,-9501718.990902742,8784.0,4036,,
35486340,35487360,68867,9.900005692167578e-05,515,6.558881329965515e-06,0.1,-9675231.28249149,8784.0,4040,,
35521480,35522496,68938,9.890004553734063e-05,515,7.947843573674618e-06,0.1,-10040822.490432968,8784.0,4044,,
35556620,35557632,69009,9.880003415300547e-05,515,7.66778648539912e-06,0.1,-10096213.69126734,8784.0,4048,,
35574180,35575200,,9.875005692167578e-05,,8.232480467995629e-06,0.1,,,,8784.0,-6070697.772783901
35591760,35592768,69122,9.870002276867032e-05,514,8.499426394337206e-06,0.1,-9984319.171748398,8784.0,4052,,
35626900,35627904,69193,9.860001138433516e-05,514,9.375685453960614e-06,0.1,-10046663.024645628,8784.0,4056,,
35662020,35663040,69263,9.850005692167578e-05,514,8.041367300393176e-06,0.1,-10069708.948885562,8784.0,4060,,
35697160,35698176,69334,9.840004553734063e-05,514,9.310983909927017e-06,0.1,-9914741.3014489,8784.0,4064,,
35732300,35733312,69405,9.830003415300546e-05,514,8.354559827239428e-06,0.1,-9860960.918014988,8784.0,4068,,
35767440,35768448,69476,9.82000227686703e-05,514,8.175928223863594e-06,0.1,-10049051.617291091,8784.0,4072,,
35802580,35803584,69547,9.810001138433515e-05,514,9.542505608806096e-06,0.1,-10308803.640237108,8784.0,4076,,
35837700,35838720,69617,9.800005692167577e-05,514,8.058417574829945e-06,0.1,-10048611.905412829,8784.0,4080,,
35872840,35873856,69688,9.790004553734063e-05,514,7.553219961664581e-06,0.1,-10049287.03251494,8784.0,4084,,
35907980,35908992,69759,9.780003415300548e-05,514,8.204809410017333e-06,0.1,-9982594.04473568,8784.0,4088,,
35943120,35944128,69830,9.770002276867032e-05,514,6.995706576162774e-06,0.1,-9880247.30057133,8784.0,4092,,
35978260,35979264,69901,9.760001138433517e-05,514,8.815640535431158e-06,0.1,-9752444.84344741,8784.0,4096,,
36013380,36014400,,9.750005692167579e-05,,8.533286859346845e-06,0.1,,,,8784.0,-5991881.727071
,36014400,70015,,514,,0.1,-9867145.78865776,8784.0,4100,,
36048520,36049536,70086,9.740004553734063e-05,514,8.500059607285948e-06,0.1,-10227167.727477541,8784.0,4104,,
36083660,36084672,70156,9.730003415300546e-05,514,8.588506420892373e-06,0.1,-10275745.948414411,8784.0,4108,,
36118800,36119808,70230,9.720002276867031e-05,514,1.1163812473569124e-05,0.1,-10279679.700229531,8784.0,4112,,
36153940,36154944,70301,9.710001138433515e-05,514,8.81298731201241e-06,0.1,-10011374.38111835,8784.0,4116,,
36189060,36190080,70374,9.700005692167577e-05,514,1.0380938169873843e-05,0.1,-9821022.539121358,8784.0,4120,,
36224200,36225216,70444,9.690004553734062e-05,514,9.779087031347445e-06,0.1,-9826992.99195343,8784.0,4124,,
36259340,36260352,70513,9.680003415300546e-05,514,1.0190002149101928e-05,0.1,-9833807.19962644,8784.0,4128,,
36294480,36295488,70582,9.670002276867032e-05,514,9.335096069662541e-06,0.1,-9821436.678520638,8784.0,4132,,
36329620,36330624,70652,9.660001138433517e-05,514,1.0221119100606302e-05,0.1,-9927492.213124948,8784.0,4136,,
36364740,36365760,70721,9.650005692167579e-05,514,7.225682475109352e-06,0.1,-9896915.641761841,8784.0,4140,,
36399880,36400896,70790,9.640004553734063e-05,514,9.382263488078025e-06,0.1,-9671003.7583835,8784.0,4144,,
36435020,36436032,70860,9.630003415300545e-05,514,9.123206427830156e-06,0.1,-9880350.929504989,8784.0,4148,,
36452580,36453600,,9.625005692167577e-05,,7.92371988609375e-06,0.1,,,,8784.0,-5908998.066152399
36470160,36471168,70971,9.620002276867031e-05,513,1.0635254648150294e-05,0.1,-9832297.37292917,8784.0,4152,,
36505300,36506304,71041,9.610001138433516e-05,513,9.034252252604347e-06,0.1,-9818862.77722574,8784.0,4156,,
36540420,36541440,71110,9.600005692167578e-05,513,9.009965538098186e-06,0.1,-9805912.54099807,8784.0,4160,,
36575560,36576576,71179,9.590004553734062e-05,513,8.59731387663487e-06,0.1,-10041426.59450707,8784.0,4164,,
36610700,36611712,71248,9.580003415300547e-05,513,7.729500202913186e-06,0.1,-10125209.94825269,8784.0,4168,,
36645840,36646848,71317,9.570002276867031e-05,513,7.899088700469292e-06,0.1,-9929481.25395939,8784.0,4172,,
36680980,36681984,71387,9.560001138433516e-05,513,1.0526593473514368e-05,0.1,-9840854.10673183,8784.0,4176,,
36716100,36717120,71456,9.550005692167578e-05,513,8.142311207848251e-06,0.1,-10082811.718890341,8784.0,4180,,
36751240,36752256,71526,9.540004553734064e-05,513,9.95603272713197e-06,0.1,-10009127.027986933,8784.0,4184,,
36786380,36787392,71595,9.530003415300548e-05,513,8.029192872527347e-06,0.1,-10064396.59325723,8784.0,4188,,
36821520,36822528,71664,9.52000227686703e-05,513,7.414867241095635e-06,0.1,-10042046.05924972,8784.0,4192,,
36856660,36857664,71733,9.510001138433515e-05,513,7.252969498949824e-06,0.1,-9976782.547885241,8784.0,4196,,
36891780,36892800,,9.500005692167578e-05,,6.137309355835896e-06,0.1,,,,8784.0,-6211185.311447101
,36892800,71845,,513,,0.1,-9943790.72406038,8784.0,4200,,
36926920,36927936,71914,9.490004553734062e-05,513,6.358127052408236e-06,0.1,-9627444.734793492,8784.0,4204,,
36962060,36963072,71984,9.480003415300547e-05,513,7.566001454506477e-06,0.1,-9326407.895583369,8784.0,4208,,
36997200,36998208,72053,9.470002276867032e-05,513,7.831399898350355e-06,0.1,-9391387.457560591,8784.0,4212,,
37032340,37033344,72123,9.460001138433516e-05,513,9.444150987292232e-06,0.1,-9381324.72866136,8784.0,4216,,
37067460,37068480,72192,9.450005692167578e-05,513,8.423964982284814e-06,0.1,-9489479.97850682,8784.0,4220,,
37102600,37103616,72262,9.440004553734063e-05,513,8.274650804196427e-06,0.1,-9194299.57949373,8784.0,4224,,
37137740,37138752,72331,9.430003415300549e-05,513,7.193573742370063e-06,0.1,-9231738.95819024,8784.0,4228,,
37172880,37173888,72401,9.42000227686703e-05,513,8.845660727274662e-06,0.1,-9213904.176714309,8784.0,4232,,
37208020,37209024,72470,9.410001138433515e-05,513,8.482224302497343e-06,0.1,-9269467.33999725,8784.0,4236,,
37243140,37244160,72540,9.400005692167577e-05,513,9.030858768710459e-06,0.1,-9453953.204609599,8784.0,4240,,
37278280,37279296,72609,9.390004553734061e-05,513,7.138609998946777e-06,0.1,-9680638.69431526,8784.0,4244,,
37313420,37314432,72679,9.380003415300547e-05,513,1.419536695266288e-05,0.1,-9464476.52568865,8784.0,4248,,
37330980,37332000,,9.375005692167578e-05,,7.3275432896480195e-06,0.1,,,,8784.0,-5990892.3905288
37348560,37349568,72791,9.370002276867032e-05,513,7.799629474902759e-06,0.1,-9448896.0051383,8784.0,4252,,
37383700,37384704,72860,9.360001138433516e-05,513,7.327513822019683e-06,0.1,-9300180.53400131,8784.0,4256,,
37418820,37419840,72930,9.350005692167578e-05,513,8.15124560631375e-06,0.1,-9231352.874986071,8784.0,4260,,
37453960,37454976,72999,9.340004553734063e-05,513,7.134036127354193e-06,0.1,-8796488.45510815,8784.0,4264,,
37489100,37490112,73068,9.330003415300547e-05,513,8.641358226668671e-06,0.1,-9031510.55794744,8784.0,4268,,
37524240,37525248,73138,9.32000227686703e-05,513,7.756250693091715e-06,0.1,-9121118.074687278,8784.0,4272,,
37559380,37560384,73207,9.310001138433515e-05,513,7.623238866472093e-06,0.1,-9230222.51175103,8784.0,4276,,
37594500,37595520,73277,9.300005692167577e-05,513,7.84224355356855e-06,0.1,-9060251.355664508,8784.0,4280,,
37629640,37630656,73346,9.290004553734062e-05,513,5.270910601211654e-05,0.1,-8990874.38464091,8784.0,4284,,
37664780,37665792,73416,9.280003415300546e-05,513,8.266482791441376e-06,0.1,-9221358.781407692,8784.0,4288,,
37699920,37700928,73485,9.270002276867031e-05,513,1.439059234371598e-05,0.1,-9572391.631989721,8784.0,4292,,
37735060,37736064,73555,9.260001138433517e-05,513,7.271114554896485e-06,0.1,-9698951.0628561,8784.0,4296,,
37770180,37771200,,9.250005692167579e-05,,7.830748427295475e-06,0.1,,,,8784.0,-5912253.601743201
,37771200,73666,,512,,0.1,-9648949.863888778,8784.0,4300,,
37805320,37806336,73736,9.240004553734063e-05,512,7.179161298154213e-06,0.1,-9765311.90187031,8784.0,4304,,
37840460,37841472,73805,9.230003415300548e-05,512,8.557497176298057e-06,0.1,-9869568.862834182,8784.0,4308,,
37875600,37876608,73875,9.220002276867032e-05,512,7.836925851734122e-06,0.1,-9856967.35114473,8784.0,4312,,
37910740,37911744,73944,9.210001138433515e-05,512,7.3385226414757195e-06,0.1,-9782866.65391874,8784.0,4316,,
37945860,37946880,74014,9.200005692167577e-05,512,8.782472082202731e-06,0.1,-9775367.402582401,8784.0,4320,,
37981000,37982016,74084,9.190004553734062e-05,512,7.981424687386607e-06,0.1,-9704103.78256122,8784.0,4324,,
38016140,38017152,74154,9.180003415300547e-05,512,8.168669978658727e-06,0.1,-9627521.849556528,8784.0,4328,,
38051280,38052288,74225,9.170002276867031e-05,512,8.996982091957762e-06,0.1,-9636989.08151378,8784.0,4332,,
38086420,38087424,74302,9.160001138433516e-05,512,8.428698220086516e-06,0.1,-9700213.75982974,8784.0,4336,,
38121540,38122560,74372,9.150005692167578e-05,512,8.508554469699447e-06,0.1,-9383244.362831911,8784.0,4340,,
38156680,38157696,74442,9.140004553734063e-05,512,7.488812570954906e-06,0.1,-9079308.14585368,8784.0,4344,,
38191820,38192832,74512,9.130003415300548e-05,512,8.143375907820882e-06,0.1,-9163072.22681453,8784.0,4348,,
38209380,38210400,,9.125005692167578e-05,,7.727235333732096e-06,0.1,,,,8784.0,-6063658.033618101
38226960,38227968,74625,9.120002276867033e-05,512,8.302984406327596e-06,0.1,-9201773.929393629,8784.0,4352,,
38262100,38263104,74695,9.110001138433514e-05,512,8.161208529600118e-06,0.1,-9302400.57893778,8784.0,4356,,
38297220,38298240,74765,9.100005692167576e-05,512,8.354421856893168e-06,0.1,-9322134.409517111,8784.0,4360,,
38332360,38333376,74836,9.090004553734062e-05,512,7.879356689954876e-06,0.1,-9472431.875320781,8784.0,4364,,
38367500,38368512,74907,9.080003415300547e-05,512,7.141854825931659e-06,0.1,-9273901.16781676,8784.0,4368,,
38402640,38403648,74977,9.070002276867031e-05,512,9.184946225104796e-06,0.1,-9269723.02791012,8784.0,4372,,
38437780,38438784,75048,9.060001138433516e-05,512,1.7157460388261824e-05,0.1,-9286963.63869683,8784.0,4376,,
38472900,38473920,75118,9.050005692167578e-05,512,7.72481996591523e-06,0.1,-9407472.619698787,8784.0,4380,,
38508040,38509056,75189,9.040004553734062e-05,512,7.875533015067049e-06,0.1,-9621836.510888329,8784.0,4384,,
38543180,38544192,75259,9.030003415300547e-05,512,6.674127166661492e-06,0.1,-9553367.21470337,8784.0,4388,,
38578320,38579328,75330,9.020002276867033e-05,512,8.963327695710177e-06,0.1,-9462705.783198452,8784.0,4392,,
38613460,38614464,75401,9.010001138433517e-05,512,8.235683208113186e-06,0.1,-9579455.145023631,8784.0,4396,,
38648580,38649600,,9.000005692167577e-05,,7.741627177892951e-06,0.1,,,,8784.0,-5918639.2437055
,38649600,75514,,511,,0.1,-9689047.81307717,8784.0,4400,,
38683720,38684736,75584,8.990004553734061e-05,511,7.342465505644214e-06,0.1,-9582123.050096292,8784.0,4404,,
38718860,38719872,75655,8.980003415300546e-05,511,6.7385139800535395e-06,0.1,-9474903.75434119,8784.0,4408,,
38754000,38755008,75725,8.970002276867032e-05,511,7.789251890244487e-06,0.1,-9374358.255369872,8784.0,4412,,
38789140,38790144,75796,8.960001138433516e-05,511,7.329348864004714e-06,0.1,-9457236.38310031,8784.0,4416,,
38824260,38825280,75866,8.950005692167578e-05,511,6.798150843678741e-06,0.1,-9415572.43915535,8784.0,4420,,
38859400,38860416,75937,8.940004553734063e-05,511,8.590827565058135e-06,0.1,-9470147.478837121,8784.0,4424,,
38894540,38895552,76007,8.930003415300547e-05,511,7.071809193348599e-06,0.1,-9427573.59173208,8784.0,4428,,
38929680,38930688,76078,8.920002276867032e-05,511,6.515092218251084e-06,0.1,-9356782.14532011,8784.0,4432,,
38964820,38965824,76148,8.910001138433516e-05,511,7.202854931165348e-06,0.1,-9317120.16601265,8784.0,4436,,
38999940,39000960,76218,8.900005692167577e-05,511,6.447145347010519e-06,0.1,-9422396.44687752,8784.0,4440,,
39035080,39036096,76289,8.890004553734061e-05,511,8.0213548244501e-06,0.1,-9415110.08593304,8784.0,4444,,
39070220,39071232,76359,8.880003415300546e-05,511,6.7533565925259605e-06,0.1,-9472786.622843469,8784.0,4448,,
39087780,39088800,,8.875005692167578e-05,,7.985082174855051e-06,0.1,,,,8784.0,-6154779.091869
39105360,39106368,76472,8.87000227686703e-05,511,7.0560676249442625e-06,0.1,-9629310.59902154,8784.0,4452,,
39140500,39141504,76543,8.860001138433515e-05,511,6.676614202660858e-06,0.1,-9446647.12256353,8784.0,4456,,
39175620,39176640,76613,8.850005692167578e-05,511,6.98377616572543e-06,0.1,-9623422.832249468,8784.0,4460,,
39210760,39211776,76684,8.840004553734063e-05,511,8.501243894443177e-06,0.1,-9665305.485096509,8784.0,4464,,
39245900,39246912,76755,8.830003415300547e-05,511,8.06973910130182e-06,0.1,-9459486.264145091,8784.0,4468,,
39281040,39282048,76825,8.820002276867032e-05,511,5.9224241681476995e-06,0.1,-9375292.017058419,8784.0,4472,,
39316180,39317184,76896,8.810001138433517e-05,511,7.302717654056323e-06,0.1,-9291886.432596369,8784.0,4476,,
39351300,39352320,76966,8.800005692167579e-05,511,6.870715310469677e-06,0.1,-9330014.598779852,8784.0,4480,,
39386440,39387456,77037,8.790004553734062e-05,511,6.5893004148165344e-06,0.1,-9213051.600181999,8784.0,4484,,
39421580,39422592,77108,8.780003415300546e-05,511,7.633717200405953e-06,0.1,-9031476.29992773,8784.0,4488,,
39456720,39457728,77178,8.770002276867031e-05,511,9.126315512730799e-06,0.1,-9043476.560920142,8784.0,4492,,
39491860,39492864,77249,8.760001138433515e-05,511,6.3542086763845875e-06,0.1,-9375476.443853112,8784.0,4496,,
39526980,39528000,,8.750005692167577e-05,,7.733509050922294e-06,0.1,,,,8784.0,-5985982.8235504
,39528000,77362,,510,,0.1,-9277460.592778519,8784.0,4500,,
39562120,39563136,77433,8.740004553734062e-05,510,8.606481310380332e-06,0.1,-9310259.75279197,8784.0,4504,,
39597260,39598272,77504,8.730003415300548e-05,510,7.538510749327542e-06,0.1,-9297698.259614069,8784.0,4508,,
39632400,39633408,77575,8.720002276867032e-05,510,7.643538378943048e-06,0.1,-9416137.08446853,8784.0,4512,,
39667540,39668544,77645,8.710001138433517e-05,510,6.712999629598926e-06,0.1,-9394675.43974126,8784.0,4516,,
39702660,39703680,77716,8.700005692167579e-05,510,6.184578592183243e-06,0.1,-9549287.630600661,8784.0,4520,,
39737800,39738816,77788,8.69000455373406e-05,510,7.197728837127215e-06,0.1,-9512380.103909802,8784.0,4524,,
39772940,39773952,77858,8.680003415300547e-05,510,6.113721224210167e-06,0.1,-9366169.24251945,8784.0,4528,,
39808080,39809088,77929,8.670002276867031e-05,510,8.260604090537527e-06,0.1,-9359502.545363462,8784.0,4532,,
39843220,39844224,78000,8.660001138433516e-05,510,6.977026055210445e-06,0.1,-9382111.19880398,8784.0,4536,,
39878340,39879360,78070,8.650005692167578e-05,510,7.17320642706909e-06,0.1,-9391889.69871682,8784.0,4540,,
39913480,39914496,78143,8.640004553734062e-05,510,7.692028611927526e-06,0.1,-9481784.58854653,8784.0,4544,,
39948620,39949632,78213,8.630003415300547e-05,510,8.174622405476838e-06,0.1,-9444901.2320738,8784.0,4548,,
39966180,39967200,,8.625005692167578e-05,,7.270978426276997e-06,0.1,,,,8784.0,-5969965.8762748
39983760,39984768,78325,8.620002276867031e-05,510,1.2039656871820625e-05,0.1,-9474173.18079434,8784.0,4552,,
40018900,40019904,78395,8.610001138433517e-05,510,7.5321456733945524e-06,0.1,-9580301.668338569,8784.0,4556,,
40054020,40055040,78465,8.600005692167579e-05,510,8.497935664308897e-06,0.1,-9525601.80808003,8784.0,4560,,
40089160,40090176,78535,8.590004553734064e-05,510,6.755110757694638e-06,0.1,-9487772.410314232,8784.0,4564,,
40124300,40125312,78605,8.580003415300545e-05,510,7.029463517937984e-06,0.1,-9632113.77537995,8784.0,4568,,
40159440,40160448,78675,8.570002276867031e-05,510,6.477132387772144e-06,0.1,-9744998.589901859,8784.0,4572,,
40194580,40195584,78745,8.560001138433516e-05,510,6.21039569068671e-06,0.1,-9822026.04604954,8784.0,4576,,
40229700,40230720,78815,8.550005692167578e-05,510,7.760805237921886e-06,0.1,-9840385.52361951,8784.0,4580,,
40264840,40265856,78885,8.540004553734062e-05,510,7.103438088051917e-06,0.1,-9635703.96776256,8784.0,4584,,
40299980,40300992,78955,8.530003415300547e-05,510,7.362644987551903e-06,0.1,-9633839.11734191,8784.0,4588,,
40335120,40336128,79025,8.520002276867032e-05,510,8.972164619081013e-06,0.1,-9530730.24458803,8784.0,4592,,
40370260,40371264,79095,8.510001138433516e-05,510,5.77548615865453e-06,0.1,-9188873.48729072,8784.0,4596,,
40405380,40406400,,8.500005692167578e-05,,8.765687221057306e-06,0.1,,,,8784.0,-6048308.419919001
,40406400,79207,,510,,0.1,-9237724.71682349,8784.0,4600,,
40440520,40441536,79277,8.490004553734064e-05,510,1.3069126725895331e-05,0.1,-9414224.802299617,8784.0,4604,,
40475660,40476672,79347,8.480003415300546e-05,510,6.8956525865360165e-06,0.1,-9559640.81190785,8784.0,4608,,
40510800,40511808,79418,8.47000227686703e-05,510,8.4052796864853e-06,0.1,-9849924.78019461,8784.0,4612,,
40545940,40546944,79488,8.460001138433515e-05,510,7.5316931543056855e-06,0.1,-9922025.97447127,8784.0,4616,,
40581060,40582080,79558,8.450005692167577e-05,510,8.14894222003204e-06,0.1,-9906570.12783714,8784.0,4620,,
40616200,40617216,79628,8.440004553734063e-05,510,8.708379664312815e-06,0.1,-10093051.39716307,8784.0,4624,,
40651340,40652352,79698,8.430003415300547e-05,510,7.165161741795601e-06,0.1,-10189614.33246894,8784.0,4628,,
40686480,40687488,79768,8.420002276867032e-05,510,8.641726230962376e-06,0.1,-10240020.613031501,8784.0,4632,,
40721620,40722624,79838,8.410001138433516e-05,510,6.9127323513384905e-06,0.1,-10066879.116755782,8784.0,4636,,
40756740,40757760,79908,8.400005692167578e-05,510,8.836498182063224e-06,0.1,-10040360.199958501,8784.0,4640,,
40791880,40792896,79978,8.390004553734063e-05,510,9.788079933059634e-06,0.1,-10047415.43653252,8784.0,4644,,
40827020,40828032,80048,8.380003415300546e-05,510,7.304722316803236e-06,0.1,-9886553.032148032,8784.0,4648,,
40844580,40845600,,8.375005692167576e-05,,6.8078039930696835e-06,0.1,,,,8784.0,-5923539.404045501
40862160,40863168,80161,8.37000227686703e-05,509,8.106876953206665e-06,0.1,-9751342.382610131,8784.0,4652,,
40897300,40898304,80231,8.360001138433515e-05,509,8.31296706564899e-06,0.1,-9653168.10026079,8784.0,4656,,
40932420,40933440,80301,8.350005692167577e-05,509,7.170562435021566e-06,0.1,-9676716.44932382,8784.0,4660,,
40967560,40968576,80371,8.340004553734062e-05,509,7.2390478408124185e-06,0.1,-9764331.25956004,8784.0,4664,,
41002700,41003712,80441,8.330003415300546e-05,509,8.300595550281286e-06,0.1,-9705869.48961781,8784.0,4668,,
41037840,41038848,80512,8.320002276867032e-05,509,7.484376396860171e-06,0.1,-9789861.52727791,8784.0,4672,,
41072980,41073984,80582,8.310001138433517e-05,509,8.1497787959961e-06,0.1,-9745936.735755948,8784.0,4676,,
41108100,41109120,80652,8.300005692167579e-05,509,7.139904732866853e-06,0.1,-9717458.533852488,8784.0,4680,,
41143240,41144256,80722,8.290004553734063e-05,509,7.028211916804139e-06,0.1,-9811092.30975674,8784.0,4684,,
41178380,41179392,80792,8.280003415300548e-05,509,5.716025350466225e-06,0.1,-9769473.279232739,8784.0,4688,,
41213520,41214528,80862,8.270002276867031e-05,509,6.750108150299639e-06,0.1,-9922102.07182697,8784.0,4692,,
41248660,41249664,80932,8.260001138433515e-05,509,7.569617628178093e-06,0.1,-9972463.149139252,8784.0,4696,,
41283780,41284800,,8.250005692167577e-05,,7.652808312741399e-06,0.1,,,,8784.0,-6122285.866085
,41284800,81045,,509,,0.1,-10057997.31733745,8784.0,4700,,
41318920,41319936,81115,8.240004553734062e-05,509,6.6263422468182395e-06,0.1,-9877894.74015341,8784.0,4704,,
41354060,41355072,81185,8.230003415300546e-05,509,7.416512380586937e-06,0.1,-9775587.60749955,8784.0,4708,,
41389200,41390208,81255,8.220002276867031e-05,509,8.410916711909521e-06,0.1,-9529814.53227176,8784.0,4712,,
41424340,41425344,81326,8.210001138433517e-05,509,7.187931532826042e-06,0.1,-9737001.42618148,8784.0,4716,,
41459460,41460480,81396,8.200005692167579e-05,509,6.514850656458293e-06,0.1,-9464505.90232921,8784.0,4720,,
41494600,41495616,81466,8.190004553734063e-05,509,6.656709524577309e-06,0.1,-9273789.330663001,8784.0,4724,,
41529740,41530752,81536,8.180003415300548e-05,509,6.688725488857017e-06,0.1,-9331297.671814911,8784.0,4728,,
41564880,41565888,81606,8.17000227686703e-05,509,7.055389164634107e-06,0.1,-9278983.23335355,8784.0,4732,,
41600020,41601024,81677,8.160001138433516e-05,509,7.061431097099557e-06,0.1,-9415647.274782311,8784.0,4736,,
41635140,41636160,81747,8.150005692167578e-05,509,6.367653350025649e-06,0.1,-9493757.296379723,8784.0,4740,,
